4.650500e-001	5.229456e-007	---
4.650723e-001	5.229507e-007	---
4.650946e-001	5.229558e-007	---
4.651169e-001	5.229608e-007	---
4.651392e-001	5.229659e-007	---
4.651615e-001	5.229710e-007	---
4.651838e-001	5.229760e-007	---
4.652060e-001	5.229811e-007	---
4.652283e-001	5.229862e-007	---
4.652506e-001	5.229913e-007	---
4.652729e-001	5.229963e-007	---
4.652952e-001	5.230014e-007	---
4.653175e-001	5.230065e-007	---
4.653398e-001	5.230115e-007	---
4.653621e-001	5.230166e-007	---
4.653843e-001	5.230217e-007	---
4.654066e-001	5.230267e-007	---
4.654289e-001	5.230318e-007	---
4.654512e-001	5.230369e-007	---
4.654735e-001	5.230419e-007	---
4.654958e-001	5.230470e-007	---
4.655181e-001	5.230521e-007	---
4.655404e-001	5.230571e-007	---
4.655626e-001	5.230622e-007	---
4.655849e-001	5.230673e-007	---
4.656072e-001	5.230723e-007	---
4.656295e-001	5.230774e-007	---
4.656518e-001	5.230825e-007	---
4.656741e-001	5.230876e-007	---
4.656964e-001	5.230926e-007	---
4.657186e-001	5.230977e-007	---
4.657409e-001	5.231028e-007	---
4.657632e-001	5.231078e-007	---
4.657855e-001	5.231129e-007	---
4.658078e-001	5.231180e-007	---
4.658301e-001	5.231230e-007	---
4.658524e-001	5.231281e-007	---
4.658747e-001	5.231332e-007	---
4.658969e-001	5.231382e-007	---
4.659192e-001	5.231433e-007	---
4.659415e-001	5.231484e-007	---
4.659638e-001	5.231534e-007	---
4.659861e-001	5.231585e-007	---
4.660084e-001	5.231636e-007	---
4.660307e-001	5.231686e-007	---
4.660530e-001	5.231737e-007	---
4.660752e-001	5.231788e-007	---
4.660975e-001	5.231838e-007	---
4.661198e-001	5.231889e-007	---
4.661421e-001	5.231940e-007	---
4.661644e-001	5.231991e-007	---
4.661867e-001	5.232041e-007	---
4.662090e-001	5.232092e-007	---
4.662312e-001	5.232143e-007	---
4.662535e-001	5.232193e-007	---
4.662758e-001	5.232244e-007	---
4.662981e-001	5.232295e-007	---
4.663204e-001	5.232345e-007	---
4.663427e-001	5.232396e-007	---
4.663650e-001	5.232447e-007	---
4.663873e-001	5.232497e-007	---
4.664095e-001	5.232548e-007	---
4.664318e-001	5.232599e-007	---
4.664541e-001	5.232649e-007	---
4.664764e-001	5.232700e-007	---
4.664987e-001	5.232751e-007	---
4.665210e-001	5.232801e-007	---
4.665433e-001	5.232852e-007	---
4.665656e-001	5.232903e-007	---
4.665878e-001	5.232953e-007	---
4.666101e-001	5.233004e-007	---
4.666324e-001	5.233055e-007	---
4.666547e-001	5.233106e-007	---
4.666770e-001	5.233156e-007	---
4.666993e-001	5.233207e-007	---
4.667216e-001	5.233258e-007	---
4.667438e-001	5.233308e-007	---
4.667661e-001	5.233359e-007	---
4.667884e-001	5.233410e-007	---
4.668107e-001	5.233460e-007	---
4.668330e-001	5.233511e-007	---
4.668553e-001	5.233562e-007	---
4.668776e-001	5.233612e-007	---
4.668999e-001	5.233663e-007	---
4.669221e-001	5.233714e-007	---
4.669444e-001	5.233764e-007	---
4.669667e-001	5.233815e-007	---
4.669890e-001	5.233866e-007	---
4.670113e-001	5.233916e-007	---
4.670336e-001	5.233967e-007	---
4.670559e-001	5.234018e-007	---
4.670782e-001	5.234068e-007	---
4.671004e-001	5.234119e-007	---
4.671227e-001	5.234170e-007	---
4.671450e-001	5.234221e-007	---
4.671673e-001	5.234271e-007	---
4.671896e-001	5.234322e-007	---
4.672119e-001	5.234373e-007	---
4.672342e-001	5.234423e-007	---
4.672564e-001	5.234474e-007	---
4.672787e-001	5.234525e-007	---
4.673010e-001	5.234575e-007	---
4.673233e-001	5.234626e-007	---
4.673456e-001	5.234677e-007	---
4.673679e-001	5.234727e-007	---
4.673902e-001	5.234778e-007	---
4.674125e-001	5.234829e-007	---
4.674347e-001	5.234879e-007	---
4.674570e-001	5.234930e-007	---
4.674793e-001	5.234981e-007	---
4.675016e-001	5.235031e-007	---
4.675239e-001	5.235082e-007	---
4.675462e-001	5.235133e-007	---
4.675685e-001	5.235183e-007	---
4.675908e-001	5.235234e-007	---
4.676130e-001	5.235285e-007	---
4.676353e-001	5.235336e-007	---
4.676576e-001	5.235386e-007	---
4.676799e-001	5.235437e-007	---
4.677022e-001	5.235488e-007	---
4.677245e-001	5.235538e-007	---
4.677468e-001	5.235589e-007	---
4.677691e-001	5.235640e-007	---
4.677913e-001	5.235690e-007	---
4.678136e-001	5.235741e-007	---
4.678359e-001	5.235792e-007	---
4.678582e-001	5.235842e-007	---
4.678805e-001	5.235893e-007	---
4.679028e-001	5.235944e-007	---
4.679251e-001	5.235994e-007	---
4.679473e-001	5.236045e-007	---
4.679696e-001	5.236096e-007	---
4.679919e-001	5.236146e-007	---
4.680142e-001	5.236197e-007	---
4.680365e-001	5.236248e-007	---
4.680588e-001	5.236298e-007	---
4.680811e-001	5.236349e-007	---
4.681034e-001	5.236400e-007	---
4.681256e-001	5.236451e-007	---
4.681479e-001	5.236501e-007	---
4.681702e-001	5.236552e-007	---
4.681925e-001	5.236603e-007	---
4.682148e-001	5.236653e-007	---
4.682371e-001	5.236704e-007	---
4.682594e-001	5.236755e-007	---
4.682817e-001	5.236805e-007	---
4.683039e-001	5.236856e-007	---
4.683262e-001	5.236907e-007	---
4.683485e-001	5.236957e-007	---
4.683708e-001	5.237008e-007	---
4.683931e-001	5.237059e-007	---
4.684154e-001	5.237109e-007	---
4.684377e-001	5.237160e-007	---
4.684599e-001	5.237211e-007	---
4.684822e-001	5.237261e-007	---
4.685045e-001	5.237312e-007	---
4.685268e-001	5.237363e-007	---
4.685491e-001	5.237413e-007	---
4.685714e-001	5.237464e-007	---
4.685937e-001	5.237515e-007	---
4.686160e-001	5.237566e-007	---
4.686382e-001	5.237616e-007	---
4.686605e-001	5.237667e-007	---
4.686828e-001	5.237718e-007	---
4.687051e-001	5.237768e-007	---
4.687274e-001	5.237819e-007	---
4.687497e-001	5.237870e-007	---
4.687720e-001	5.237920e-007	---
4.687943e-001	5.237971e-007	---
4.688165e-001	5.238022e-007	---
4.688388e-001	5.238072e-007	---
4.688611e-001	5.238123e-007	---
4.688834e-001	5.238174e-007	---
4.689057e-001	5.238224e-007	---
4.689280e-001	5.238275e-007	---
4.689503e-001	5.238326e-007	---
4.689725e-001	5.238376e-007	---
4.689948e-001	5.238427e-007	---
4.690171e-001	5.238478e-007	---
4.690394e-001	5.238529e-007	---
4.690617e-001	5.238579e-007	---
4.690840e-001	5.238630e-007	---
4.691063e-001	5.238681e-007	---
4.691286e-001	5.238731e-007	---
4.691508e-001	5.238782e-007	---
4.691731e-001	5.238833e-007	---
4.691954e-001	5.238883e-007	---
4.692177e-001	5.238934e-007	---
4.692400e-001	5.238985e-007	---
4.692623e-001	5.239035e-007	---
4.692846e-001	5.239086e-007	---
4.693069e-001	5.239137e-007	---
4.693291e-001	5.239187e-007	---
4.693514e-001	5.239238e-007	---
4.693737e-001	5.239289e-007	---
4.693960e-001	5.239339e-007	---
4.694183e-001	5.239390e-007	---
4.694406e-001	5.239441e-007	---
4.694629e-001	5.239491e-007	---
4.694851e-001	5.239542e-007	---
4.695074e-001	5.239593e-007	---
4.695297e-001	5.239644e-007	---
4.695520e-001	5.239694e-007	---
4.695743e-001	5.239745e-007	---
4.695966e-001	5.239796e-007	---
4.696189e-001	5.239846e-007	---
4.696412e-001	5.239897e-007	---
4.696634e-001	5.239948e-007	---
4.696857e-001	5.239998e-007	---
4.697080e-001	5.240049e-007	---
4.697303e-001	5.240100e-007	---
4.697526e-001	5.240150e-007	---
4.697749e-001	5.240201e-007	---
4.697972e-001	5.240252e-007	---
4.698195e-001	5.240302e-007	---
4.698417e-001	5.240353e-007	---
4.698640e-001	5.240404e-007	---
4.698863e-001	5.240454e-007	---
4.699086e-001	5.240505e-007	---
4.699309e-001	5.240556e-007	---
4.699532e-001	5.240606e-007	---
4.699755e-001	5.240657e-007	---
4.699978e-001	5.240708e-007	---
4.700200e-001	5.240759e-007	---
4.700423e-001	5.240809e-007	---
4.700646e-001	5.240860e-007	---
4.700869e-001	5.240911e-007	---
4.701092e-001	5.240961e-007	---
4.701315e-001	5.241012e-007	---
4.701538e-001	5.241063e-007	---
4.701760e-001	5.241113e-007	---
4.701983e-001	5.241164e-007	---
4.702206e-001	5.241215e-007	---
4.702429e-001	5.241265e-007	---
4.702652e-001	5.241316e-007	---
4.702875e-001	5.241367e-007	---
4.703098e-001	5.241417e-007	---
4.703321e-001	5.241468e-007	---
4.703543e-001	5.241519e-007	---
4.703766e-001	5.241569e-007	---
4.703989e-001	5.241620e-007	---
4.704212e-001	5.241671e-007	---
4.704435e-001	5.241721e-007	---
4.704658e-001	5.241772e-007	---
4.704881e-001	5.241823e-007	---
4.705104e-001	5.241874e-007	---
4.705326e-001	5.241924e-007	---
4.705549e-001	5.241975e-007	---
4.705772e-001	5.242026e-007	---
4.705995e-001	5.242076e-007	---
4.706218e-001	5.242127e-007	---
4.706441e-001	5.242178e-007	---
4.706664e-001	5.242228e-007	---
4.706886e-001	5.242279e-007	---
4.707109e-001	5.242330e-007	---
4.707332e-001	5.242380e-007	---
4.707555e-001	5.242431e-007	---
4.707778e-001	5.242482e-007	---
4.708001e-001	5.242532e-007	---
4.708224e-001	5.242583e-007	---
4.708447e-001	5.242634e-007	---
4.708669e-001	5.242684e-007	---
4.708892e-001	5.242735e-007	---
4.709115e-001	5.242786e-007	---
4.709338e-001	5.242836e-007	---
4.709561e-001	5.242887e-007	---
4.709784e-001	5.242938e-007	---
4.710007e-001	5.242989e-007	---
4.710230e-001	5.243039e-007	---
4.710452e-001	5.243090e-007	---
4.710675e-001	5.243141e-007	---
4.710898e-001	5.243191e-007	---
4.711121e-001	5.243242e-007	---
4.711344e-001	5.243293e-007	---
4.711567e-001	5.243343e-007	---
4.711790e-001	5.243394e-007	---
4.712012e-001	5.243445e-007	---
4.712235e-001	5.243495e-007	---
4.712458e-001	5.243546e-007	---
4.712681e-001	5.243597e-007	---
4.712904e-001	5.243647e-007	---
4.713127e-001	5.243698e-007	---
4.713350e-001	5.243749e-007	---
4.713573e-001	5.243799e-007	---
4.713795e-001	5.243850e-007	---
4.714018e-001	5.243901e-007	---
4.714241e-001	5.243951e-007	---
4.714464e-001	5.244002e-007	---
4.714687e-001	5.244053e-007	---
4.714910e-001	5.244104e-007	---
4.715133e-001	5.244154e-007	---
4.715356e-001	5.244205e-007	---
4.715578e-001	5.244256e-007	---
4.715801e-001	5.244306e-007	---
4.716024e-001	5.244357e-007	---
4.716247e-001	5.244408e-007	---
4.716470e-001	5.244458e-007	---
4.716693e-001	5.244509e-007	---
4.716916e-001	5.244560e-007	---
4.717138e-001	5.244610e-007	---
4.717361e-001	5.244661e-007	---
4.717584e-001	5.244712e-007	---
4.717807e-001	5.244762e-007	---
4.718030e-001	5.244813e-007	---
4.718253e-001	5.244864e-007	---
4.718476e-001	5.244914e-007	---
4.718699e-001	5.244965e-007	---
4.718921e-001	5.245016e-007	---
4.719144e-001	5.245067e-007	---
4.719367e-001	5.245117e-007	---
4.719590e-001	5.245168e-007	---
4.719813e-001	5.245219e-007	---
4.720036e-001	5.245269e-007	---
4.720259e-001	5.245320e-007	---
4.720482e-001	5.245371e-007	---
4.720704e-001	5.245421e-007	---
4.720927e-001	5.245472e-007	---
4.721150e-001	5.245523e-007	---
4.721373e-001	5.245573e-007	---
4.721596e-001	5.245624e-007	---
4.721819e-001	5.245675e-007	---
4.722042e-001	5.245725e-007	---
4.722265e-001	5.245776e-007	---
4.722487e-001	5.245827e-007	---
4.722710e-001	5.245877e-007	---
4.722933e-001	5.245928e-007	---
4.723156e-001	5.245979e-007	---
4.723379e-001	5.246029e-007	---
4.723602e-001	5.246080e-007	---
4.723825e-001	5.246131e-007	---
4.724047e-001	5.246182e-007	---
4.724270e-001	5.246232e-007	---
4.724493e-001	5.246283e-007	---
4.724716e-001	5.246334e-007	---
4.724939e-001	5.246384e-007	---
4.725162e-001	5.246435e-007	---
4.725385e-001	5.246486e-007	---
4.725608e-001	5.246536e-007	---
4.725830e-001	5.246587e-007	---
4.726053e-001	5.246638e-007	---
4.726276e-001	5.246688e-007	---
4.726499e-001	5.246739e-007	---
4.726722e-001	5.246790e-007	---
4.726945e-001	5.246840e-007	---
4.727168e-001	5.246891e-007	---
4.727391e-001	5.246942e-007	---
4.727613e-001	5.246992e-007	---
4.727836e-001	5.247043e-007	---
4.728059e-001	5.247094e-007	---
4.728282e-001	5.247144e-007	---
4.728505e-001	5.247195e-007	---
4.728728e-001	5.247246e-007	---
4.728951e-001	5.247297e-007	---
